id_miejscowosci	id_gminy	nazwa_miejscowosci	typ_miejscowosci
1024965	0615082	Suchowola	osada lesna
0022467	0615082	Suchowola	wies
0885292	0620012	Suchowola	wies
0551289	1009052	Suchowola	wies
0041312	2011093	Suchowola	miasto
0273034	2601062	Suchowola	wies
0235312	2604043	Suchowola	wies
0802254	2612043	Suchowola	wies
0885381	0620012	Suchowola-Kolonia	wies
0031897	2005073	Suchowolce	wies
0692311	1426102	Suchozebry	wies
0180462	0806013	Suchow	osada lesna
0492687	1609012	Suchy Bor	wies
0996608	3021123	Suchy Bor	osada lesna
0174540	2204072	Suchy Dab	wies
0884766	0223092	Suchy Dwor	wies
0164204	2211052	Suchy Dwor	wies
0831095	1204072	Suchy Grunt	wies
0118919	1437032	Suchy Grunt	wies
0005322	1421042	Suchy Las	wies
0281163	3009022	Suchy Las	wies
0595370	3021152	Suchy Las	wies
0780239	3204043	Suchy Las	osada lesna
0909147	0802042	Suchy Mlyn	osada
0764045	2816023	Suchy Rog	osada
0384041	0607052	Suchynia	wies
0042286	2011102	Suchynicze	wies
0173574	2213122	Sucumin	wies
0756904	2805022	Suczki	wies
0759104	2818033	Suczki	wies
1047423	2819033	Suczki	wies
0772145	2012092	Sudawskie	wies
0908917	0809033	Sudol	wies
0259790	1214042	Sudolek	wies
0698756	1014023	Sudoly	wies
0240885	2602023	Sudol	wies
0229903	2607032	Sudol	wies
0237676	2608013	Sudol	wies
0575172	1427052	Sudragi	wies
0484593	2814093	Sudwa	wies
0148228	1012142	Sudzin	wies
0148234	1012142	Sudzinek	wies
0257443	2612032	Sufczyce	wies
0819444	1202042	Sufczyn	wies
0674968	1417052	Sufczyn	wies
0599623	1813012	Sufczyna	wies
0845849	2812042	Sugajenko	wies
0841366	0402042	Sugajno	wies
0836158	1216132	Sukmanie	wies
1065266	1817073	Sukowate	wies
0492948	1603032	Sukowice	wies
0042300	2011102	Sukowicze	wies
0634450	1425092	Sukowska Wola	wies
0089980	0407063	Sukowy	wies
0634495	1425092	Sukow	wies
0236731	2604052	Sukow	wies
0511404	1415052	Sul	wies
0671272	1403042	Sulbiny	wies
0539294	2605012	Sulborowice	wies
0307974	3213042	Sulechowo	wies
0988595	0809063	Sulechow	miasto
0322650	1206052	Sulechow	wies
0307997	3213042	Sulechowko	wies
0680006	0611052	Suleje	wies
0373008	3013022	Sulejewo	wies
0580919	3026012	Sulejewo	osada
0580902	3026012	Sulejewo	wies
0770844	2813052	Sulejki	wies
0968233	1010093	Sulejow	miasto
0673354	1434062	Sulejow	wies
0808558	2606072	Sulejow	wies
0921668	1412151	Sulejowek	miasto
0114867	1402033	Sulerzyz	wies
0409634	2004062	Sulewo-Kownaty	wies
0409640	2004062	Sulewo-Prusy	wies
0881182	0223083	Sulecin	wies
0935759	0807043	Sulecin	miasto
0587040	3025022	Sulecin	wies
0520700	1416082	Sulecin Szlachecki	wies
0520716	1416082	Sulecin Wloscianski	wies
0517128	1416072	Sulecin-Kolonia	wies
0587070	3025022	Sulecinek	wies
0174852	2205072	Suleczyno	wies
0626805	1423032	Sulgostow	wies
0186370	3202063	Suliborek	wies
0186393	3202063	Suliborz	osada
0305120	3203013	Suliborz	osada
0785283	3218053	Sulice	wies
0512071	1411042	Sulicha	wies
0165267	2211062	Sulicice	wies
0479095	2808043	Suliki	osada
0784326	3207052	Sulikowo	osada
0302178	3215023	Sulikowo	wies
0192608	0225052	Sulikow	wies
0144242	2613042	Sulikow	wies
0305580	3213032	Sulimice	wies
0878292	0213033	Sulimierz	wies
0184891	3210043	Sulimierz	wies
0881207	0223083	Sulimow	wies
0887061	0604022	Sulimow	wies
0415280	1020072	Sulimy	wies
0402589	2007043	Sulimy	wies
0758174	2806042	Sulimy	wies
0755247	2816013	Sulimy	wies
1065421	2212032	Sulin	osada
0585437	3003053	Sulin	wies
0179370	3202023	Sulino	wies
0778811	3214082	Sulino	wies
0100888	0419063	Sulinowo	wies
0876608	0213022	Suliradzice	wies
0495349	1601033	Sulislaw	wies
0207764	3017063	Sulislaw	wies
0856273	0219072	Sulislawice	wies
0881680	0220033	Sulislawice	wies
0856617	0224053	Sulislawice	wies
0224751	1212073	Sulislawice	wies
0798216	2609052	Sulislawice	wies
0347442	1807012	Sulistrowa	wies
0880231	0223073	Sulistrowice	wies
0616008	1430012	Sulistrowice	wies
0880248	0223073	Sulistrowiczki	wies
0734541	1015072	Suliszew	wies
0734558	1015072	Suliszewek	wies
0698785	1014023	Suliszewice	wies
0778633	3218023	Suliszewice	wies
1014889	2212053	Suliszewo	osada
0179393	3202023	Suliszewo	wies
0305797	3203023	Suliszewo	wies
0641160	1425112	Suliszka	wies
0147619	2409053	Suliszowice	wies
0140623	2404122	Suliszowice-Szczypie	osada lesna
0235364	2604043	Suliszow	wies
0798222	2609052	Suliszow	wies
0693724	1433092	Sulki	wies
0401970	2007032	Sulki	wies
0128645	1424052	Sulkowo	wies
0571613	1427032	Sulkowo Rzeczne	wies
0571582	1427032	Sulkowo-Bariany	wies
0898840	0620102	Sulmice	wies
0552892	1009082	Sulmierzyce	wies
0937333	3012011	Sulmierzyce	miasto
0552917	1009082	Sulmierzyce-Kolonia	wies
0177460	2205083	Sulmin	wies
0703760	1014062	Sulmow	wies
0703776	1014062	Sulmowek	wies
0116257	1424012	Sulnikowo	wies
0097880	0414093	Sulnowo	wies
0097896	0414093	Sulnowko	wies
0394275	0607102	Sulow	wies
0527983	3001043	Sulaszewo	wies
0320868	1206032	Sulkowice	wies
0952137	1209073	Sulkowice	miasto
0045681	1218013	Sulkowice	wies
0616860	1406032	Sulkowice	wies
0271064	2601052	Sulkowice	wies
0372196	3004033	Sulkowice	wies
0573316	1004062	Sulkowice Drugie	wies
0573339	1004062	Sulkowice Pierwsze	wies
0866780	0418123	Sulkowo	wies
0185703	3202053	Sulkowo	osada lesna
0783628	3214102	Sulkowo	osada
0127114	1413052	Sulkowo Borowe	wies
0127120	1413052	Sulkowo Polne	wies
0127545	1413062	Sulkowo-Kolonia	wies
0370429	0204013	Sulkow	wies
0341505	1219053	Sulkow	wies
0639133	1401052	Sulkow	wies
0491127	1602013	Sulkow	wies
0539354	2605012	Sulkow	wies
0246155	2613022	Sulkow	wies
0859018	0418032	Sulkowek	wies
0575189	1427052	Sulocin-Teodory	wies
0575195	1427052	Sulocin-Towarzystwo	wies
0574942	1427052	Sulocinek	kolonia
0785745	3207063	Sulomino	wies
0337231	1206132	Suloszowa	wies
0380735	0608032	Suloszyn	wies
0314260	3203063	Suloszyn	osada
0899816	0620122	Sulowiec	wies
0472236	2801043	Sulowo	wies
0179217	3202023	Sulowo	kolonia
1004715	0213033	Sulow	osada
0878300	0213033	Sulow	wies
0899874	0620122	Sulow	wies
0186571	0805043	Sulow	wies
0315318	1219012	Sulow	wies
0369142	3022013	Sulow Maly	osada
0369136	3022013	Sulow Maly	wies
0377408	0204043	Sulow Wielki	osada lesna
0377390	0204043	Sulow Wielki	wies
1061191	1410052	Sulow-Gajowka	osada lesna
0899905	0620122	Sulow-Kolonia	wies
0899928	0620122	Sulowek	wies
0187145	0805053	Sulowek	osada lesna
0185212	3210052	Sumiak	wies
0514532	1416052	Sumiezne	wies
0847908	0402082	Sumin	wies
0863623	0408052	Sumin	wies
0901105	0618092	Sumin	wies
0109010	0619052	Sumin	wies
0748939	2201072	Sumin	osada
0173580	2213122	Sumin	wies
0840444	2812022	Sumin	wies
0299499	3010132	Sumin	wies
0216527	2412042	Sumina	wies
0870250	0408082	Suminek	wies
0764016	2816023	Sumki	osada
0850780	0402102	Sumowo	wies
0768340	2009052	Sumowo	wies
0759430	2012032	Sumowo	wies
1045594	2818022	Sumowo	osada
0847914	0402082	Sumowko	wies
0850804	0402102	Sumowko	wies
0757269	2012022	Supienie	wies
0084505	0403032	Suponin	wies
0923472	2002093	Suprasl	miasto
0034192	2002072	Supruny	wies
0404281	2007062	Supy	wies
0864700	0408062	Suradowo	wies
0871350	0408092	Suradowek	wies
0397285	2006022	Suraly	wies
0923510	2002103	Suraz	miasto
0041690	2002093	Surazkowo	wies
0490903	2807073	Surbajny	wies
0104685	0606062	Surhow	wies
0104691	0606062	Surhow-Kolonia	kolonia
0010955	0601032	Surmacze	wies
0612766	1804112	Surmaczowka	wies
0209160	3017082	Surmin	osada
0753981	2818012	Surminy	wies
0488208	2810052	Surmowka	wies
0603394	1804042	Surochow	wies
0918092	0811102	Surowa	wies
0646021	1811022	Surowa	wies
0508081	1415022	Surowe	wies
0154743	2804073	Surowe	osada
1043224	1817042	Surowica	wies
0020971	0601162	Surowo	kolonia
0771341	2819033	Surwile	osada
0480106	2809032	Suryty	wies
0481548	2815052	Surzyki Male	osada
0481531	2815052	Surzyki Wielkie	wies
0578058	1404052	Suserz	wies
0900494	0618082	Susiec	wies
0575203	1427052	Susk	wies
0519529	1415102	Susk Nowy	wies
0574988	1427052	Susk Nowy	wies
0519587	1415102	Susk Stary	wies
0614676	1401013	Suski Mlynek	wies
0631108	1425082	Suskowola	wies
0235387	2604043	Suskrajowice	wies
0908018	0809022	Suslow	wies
0932979	2807063	Susz	miasto
0034750	2002072	Suszcza	wies
0222108	2410062	Suszec	wies
0083010	2202043	Suszek	osada
0732849	1438023	Suszeniec	wies
0897869	0606092	Suszen	wies
0871373	0408092	Suszewo	wies
0290713	3023032	Suszewo	wies
0295656	3010103	Suszewy	wies
0852720	0224032	Suszka	wies
0886587	0602042	Suszka	wies
0749896	2203062	Suszka	osada
0311094	3209073	Suszka	osada
0189300	0201022	Suszki	wies
0500984	1607063	Suszkowice	wies
0109850	0619062	Suszno	wies
0901810	0618102	Suszow	wies
0855003	0208123	Suszyna	wies
0200839	3012033	Susnia	wies
0479103	2808043	Susnik	wies
0817770	1204023	Sutkow	wies
0035151	2010052	Sutno	wies
0125612	1437052	Suwaki	wies
0843394	0405032	Suwala	kolonia
0977456	2063011	Suwalki	miasto
0520389	1435042	Suwin	wies
0484618	2814093	Swaderki	wies
0597430	3021172	Swadzim	wies
0178005	3210013	Swadzim	wies
1046642	2809032	Swajnie	osada
0175863	2214062	Swarozyn	wies
0890933	0620032	Swaryczow	wies
0267329	2602063	Swaryszow	wies
0170848	2211072	Swarzewo	wies
0971502	3021163	Swarzedz	miasto
0825568	1204052	Swarzow	wies
0915691	0809082	Swarzynice	wies
0093266	0414072	Swatno	osada
0390923	0616043	Swaty	wies
0150484	2804022	Swedkowo	wies
0416278	1020083	Swedow	wies
0472093	2801043	Swedrowka	osada
0721410	1019032	Swedzieniejewice	wies
0772783	3206012	Swobnica	wies
0387803	0609112	Swoboda	wies
0706817	1018042	Swoboda	wies
0416717	1020092	Swoboda	osada
0578070	1404052	Swoboda	wies
0687356	1412132	Swoboda	wies
0529752	3001053	Swoboda	wies
0202695	3007062	Swoboda	wies
0472868	2814033	Swobodna	wies
0010464	1414063	Swobodnia	wies
0750899	2212082	Swochowo	wies
0772926	3212012	Swochowo	wies
0778892	3204033	Swojcino	osada
0233690	1208012	Swojczany	wies
0119327	1437042	Swojecin	wies
0481040	2815042	Swojki	osada
0874489	0215022	Swojkow	wies
0797518	2606032	Swojkow	wies
0556602	1010112	Swolszewice Duze	wies
0553740	1016092	Swolszewice Male	wies
0750907	2212082	Swolowo	wies
0711280	1011033	Sworawa	osada lesna
0711244	1011033	Sworawa	wies
0082297	2202032	Swornegacie	wies
0802260	2612043	Sworon	wies
0374189	3022042	Sworowo	wies
0010961	0601032	Swory	wies
0244305	2605033	Sworzyce	wies
1006306	3005023	Sworzyce	osada lesna
0584142	3005023	Sworzyce	wies
0832433	1216162	Swoszowa	wies
0236211	2603022	Swoszowice	wies
0725766	1021022	Syberia	wies
0127137	1413052	Syberia	wies
0118925	1437032	Syberia	wies
0057603	1213043	Sybir	osada
0700720	1003012	Sycanow	wies
0745504	2212062	Sycewice	wies
0295834	3010103	Sycewo	wies
0166982	2215072	Sychowo	wies
0164718	2206042	Sycowa Huta	wies
0908923	0809033	Sycowice	wies
0937379	0214073	Sycow	miasto
0591751	3016013	Sycyn	wies
0010984	0601032	Sycyna	kolonia
0010978	0601032	Sycyna	wies
0643436	1436053	Sycyna Poludniowa	wies
0643442	1436053	Sycyna Polnocna	wies
0643465	1436053	Sycyna-Kolonia	wies
0037977	2010072	Sycze	wies
0111410	0603142	Syczow	wies
0109518	0603122	Syczyn	wies
0643471	1436053	Sydol	wies
0805940	2612062	Sydzyna	wies
0341563	1219053	Sygneczow	wies
0143627	2404142	Sygontka	wies
0143633	2404032	Sygontka-Lesniczowka	osada lesna
0477334	2808032	Sykstyny	osada
0871806	0418132	Sykula	wies
0748916	2201072	Sylczno	wies
0548117	1007052	Sylwerynow	wies
0702280	1011012	Symonia	wies
0037670	2011062	Synkowce	wies
0299795	3010132	Synogac	wies
0155889	2207043	Sypanica	wies
0733560	1005092	Sypien	wies
0573345	1004062	Sypin	wies
0760024	2805032	Sypitki	wies
0028866	2010042	Sypnie Nowe	wies
0526370	3031023	Sypniewko	wies
0099949	0413043	Sypniewo	wies
0521029	1411092	Sypniewo	wies
0528008	3001043	Sypniewo	wies
0526386	3031023	Sypniewo	wies
0100010	0413043	Sypniewo-Lesnictwo	osada lesna
0237713	2608013	Sypow	wies
0307098	3201033	Syrkowice	wies
0509413	1435022	Syropiast	osada lesna
0382728	0608052	Syry	wies
0216208	2415072	Syrynia	wies
0214758	2415062	Syrynka	kolonia
0554187	1006113	Syski	wies
0546271	1007032	Syski	wies
0027789	2010023	Sytki	wies
1062486	0402032	Szabda	osada lesna
0841202	0402032	Szabda	wies
0244015	2605033	Szabelnia	wies
0402595	2007043	Szablak	wies
0409427	2006062	Szablaki	wies
0160821	2206022	Szablewo	osada
0408563	2007072	Szably Mlode	wies
0011848	0601042	Szachy	wies
0032454	2011032	Szacilowka	wies
0027080	2002032	Szacily	osada lesna
0027370	2002032	Szacily	wies
0031176	2008032	Szacily	wies
0032900	2011042	Szacily	wies
0706987	1003023	Szadek	osada lesna
0976451	1019023	Szadek	miasto
0714930	1019023	Szadek	osada
0194240	3007012	Szadek	wies
0195541	3007032	Szadek	wies
0008409	1408043	Szadki	wies
0552082	1007072	Szadkowice	wies
0714946	1019023	Szadkowice	osada
0714780	1019023	Szadkowice	wies
0990385	1019023	Szadkowice-Kolonia	wies
1062977	1019023	Szadkowice-Ogrodzim	wies
0004564	1432042	Szadkowek	wies
0085580	0407033	Szadlowice	wies
0990965	2207032	Szadowo	osada
0151348	2207032	Szadowski Mlyn	osada
0298459	3027082	Szadow Ksiezy	wies
0298465	3027082	Szadow Panski	wies
0156274	2207052	Szadowko	osada
0498916	1607042	Szadurczyce	wies
0774486	3214033	Szadzko	wies
0513308	1415062	Szafarczyska	wies
0848598	0405052	Szafarnia	wies
0513314	1415062	Szafarnia	wies
0845861	2812042	Szafarnia	wies
0466550	1211142	Szaflary	wies
0513834	1415072	Szafranki	wies
0409048	2002123	Szafranki	wies
0396848	2008013	Szafranki	wies
0757275	2012022	Szafranki	wies
0485500	2815092	Szafranki	osada
0648037	1811032	Szafranow	wies
0853033	0208072	Szalejow Dolny	wies
0853040	0208072	Szalejow Gorny	wies
0156713	2209082	Szaleniec	wies
0893067	0618052	Szalenik	wies
0885659	0618022	Szalenik-Kolonia	wies
0155317	2802062	Szalmia	osada
0203170	3008042	Szalonka	wies
0867213	0411042	Szalonki	wies
0450097	1205062	Szalowa	wies
0083090	2202043	Szalamaje	wies
0267335	2602063	Szalas	wies
0280011	2604192	Szalas	wies
0205475	3007082	Szale	wies
0475654	2807032	Szalkowo	wies
0477200	2814072	Szalstry	wies
0225236	2413092	Szalsza	wies
0151354	2207032	Szalwinek	osada
0585733	3030012	Szamarzewo	wies
0692104	1434102	Szamocin	wies
0967096	3001053	Szamocin	miasto
0971531	3024073	Szamotuly	miasto
0005486	1421052	Szamoty	wies
0529798	3001053	Szamoty	wies
0578851	1004082	Szamow	wies
0693078	0611092	Szaniawy-Matysy	wies
0693084	0611092	Szaniawy-Poniaty	wies
0232905	2601013	Szaniec	wies
0015639	1410023	Szankow	wies
0123961	1420102	Szapsk	wies
0097092	0410053	Szaradowo	wies
1064551	0602092	Szarajowka	wies
0323803	1214012	Szarbia	wies
0268040	2603053	Szarbia Zwierzyniecka	wies
0263490	2608043	Szarbkow	wies
0535050	1010012	Szarbsko	wies
0186163	0803042	Szarcz	wies
0062662	2417092	Szare	wies
0756910	2805022	Szarejki	wies
0760544	2813032	Szarejki	wies
0756927	2805022	Szarek	osada
0754058	2818012	Szarek	osada lesna
0566629	1428032	Szarglew	wies
0910015	0809043	Szarki	osada lesna
0137182	2406023	Szarki	wies
0151578	2802042	Szarki	wies
0591202	3015043	Szarki	wies
0233767	1208012	Szarkowka	wies
0090003	0407063	Szarlej	osada
0147335	2406092	Szarlejka	wies
1028839	0407042	Szarlejskie Huby	osada
0164724	2206042	Szarlota	osada
0884393	0220063	Szarlotka	osada
0510391	1415042	Szarlat	wies
0093384	0414072	Szarlata	osada lesna
0169762	2205032	Szarlata	wies
0291291	3009102	Szarlatow	wies
0849310	0406062	Szarnos	wies
0190029	0207022	Szarocin	wies
0570358	1004052	Szarowizna	kolonia
0902607	0618112	Szarowola	wies
0711296	1011033	Szarow	wies
0322005	1219032	Szarow	wies
1009865	3206083	Szarpatki	osada
0678127	1433042	Szaruty	wies
0817818	1204023	Szarwark	wies
0165037	2211062	Szary Dwor	osada
0168260	2213072	Szary Kierz	osada
0884401	0220063	Szarzyna	osada
0023923	2003032	Szastaly	wies
0807949	0607062	Szastarka	osada
0807932	0607062	Szastarka	wies
0561780	1419042	Szasty	wies
0373652	0204032	Szaszorowice	wies
0477185	2814072	Szatanki	osada
0168053	2206072	Szatarpy	wies
0860470	0418052	Szatki	wies
0469599	2808022	Szaty Wielkie	wies
0152052	2209042	Szawald	osada
0016751	1410032	Szawly	wies
0473833	2814052	Szabruk	wies
0006534	1418043	Szczaki	wies
0677369	0611042	Szczalb	wies
0914504	0808042	Szczaniec	wies
0433265	1207052	Szczawa	wies
0880679	0217043	Szczawin	wies
0417250	1020092	Szczawin	wies
0510400	1415042	Szczawin	wies
0120980	1420082	Szczawin	wies
0578087	1404052	Szczawin Borowy-Kolonia	wies
0578093	1404052	Szczawin Borowy-Wies	wies
0578101	1404052	Szczawin Koscielny	wies
0851650	0208063	Szczawina	wies
0578124	1404052	Szczawinek	wies
0354471	1817042	Szczawne	wies
0963454	1211023	Szczawnica	miasto
0454876	1210113	Szczawnik	wies
0869991	0412052	Szczawno	wies
0909124	0802042	Szczawno	wies
0701263	1014052	Szczawno	wies
0720823	1011062	Szczawno Rzeczyckie	wies
0984574	0221031	Szczawno-Zdroj	miasto
0232970	2601013	Szczaworyz	wies
0763181	2001052	Szczeberka	wies
0862167	0411032	Szczeblotowo	wies
0763206	2001052	Szczebra	osada lesna
0763198	2001052	Szczebra	wies
0987934	0620133	Szczebrzeszyn	miasto
0798877	2612022	Szczebrzusz	wies
0578578	1427062	Szczechowo	wies
0764559	2816033	Szczechy Male	wies
0764565	2816033	Szczechy Wielkie	wies
0861140	0418063	Szczecin	wies
0727200	1021032	Szczecin	wies
0977976	3262011	Szczecin	miasto
0950262	3215011	Szczecinek	miasto
0488711	2808062	Szczeciniak	osada
0763620	2813043	Szczecinki	wies
0768735	2805052	Szczecinowo	wies
0471219	2801032	Szczeciny	osada
0236820	2604052	Szczecno	wies
0792254	0607042	Szczecyn	wies
0501216	1609083	Szczedrzyk	wies
0366770	0209073	Szczedrzykowice	wies
0675293	1426022	Szczeglacin	wies
0788554	2612012	Szczeglice	wies
0091793	0409033	Szczeglin	wies
0273040	2601062	Szczeglin	wies
0521035	1411092	Szczeglin Poduchowny	wies
0311160	3209073	Szczeglino	wies
0311183	3209073	Szczeglino Nowe	wies
0214103	2412013	Szczejkowice	wies
0805956	2612062	Szczeka	wies
0384727	0608072	Szczekarkow	wies
0393519	0612072	Szczekarkow	wies
0393525	0612072	Szczekarkow-Kolonia	kolonia
0869614	0408073	Szczekarzewo	wies
0268122	2603053	Szczekarzow	wies
0932413	2416083	Szczekociny	miasto
0888675	0620022	Szczelatyn	wies
0752697	2208052	Szczenurze	wies
0521934	1434113	Szczepanek	wies
0503362	1611053	Szczepanek	wies
0179269	3202023	Szczepanka	kolonia
0844880	0402073	Szczepanki	wies
0846599	0406033	Szczepanki	wies
0871380	0408092	Szczepanki	wies
0575210	1427052	Szczepanki	wies
0772493	2806102	Szczepanki	wies
0875595	0223052	Szczepankowice	wies
0083760	0409012	Szczepankowo	wies
0408570	2007072	Szczepankowo	wies
0480477	2807052	Szczepankowo	wies
0474985	2815032	Szczepankowo	wies
0473490	2817022	Szczepankowo	wies
0592510	3024053	Szczepankowo	wies
0540133	1010032	Szczepanowice	wies
0336421	1206123	Szczepanowice	wies
0251877	1208053	Szczepanowice	wies
0827277	1216042	Szczepanowice	wies
0083776	0409012	Szczepanowo	wies
0190561	0207033	Szczepanow	wies
0880975	0218043	Szczepanow	wies
0853518	0219052	Szczepanow	wies
0909762	0810043	Szczepanow	wies
0814412	1202023	Szczepanow	wies
0270722	2602082	Szczepanow	wies
0290386	3009092	Szczepanow	wies
0703180	1009013	Szczepany	wies
0044262	2003082	Szczepany	wies
0347488	1807012	Szczepancowa	wies
0904598	0618132	Szczepiatyn	wies
0904606	0618132	Szczepiatyn-Osada	osada
0088420	0410013	Szczepice	wies
0289450	3010062	Szczepidlo	wies
0497897	1604032	Szczepina	osada
0762833	2001052	Szczepki	osada lesna
1010845	2001052	Szczepki	osada lesna
0763212	2001052	Szczepki	wies
0123978	1420102	Szczepkowo	wies
0475660	2807032	Szczepkowo	osada
0476168	2811012	Szczepkowo Borowe	wies
0476429	2811022	Szczepkowo-Giewarty	wies
0476174	2811012	Szczepkowo-Iwany	wies
0476234	2811012	Szczepkowo-Kukielki	osada
0476205	2811012	Szczepkowo-Pawelki	wies
0476197	2811012	Szczepkowo-Skrody	kolonia
0476240	2811012	Szczepkowo-Soldany	osada
0476228	2811012	Szczepkowo-Zalesie	wies
0549602	1012122	Szczepocice Prywatne	wies
0549619	1012122	Szczepocice Rzadowe	wies
0584432	3005032	Szczepowice	wies
0277428	2601082	Szczerbakow	wies
1043230	1817042	Szczerbanowka	wies
0214221	2412022	Szczerbice	wies
0175917	2214062	Szczerbiecin	wies
1065326	0620032	Szczerbiki	kolonia
0527635	3019043	Szczerbin	wies
0308956	3209063	Szczerbin	osada
1012710	2011072	Szczerbowo	kolonia
0868767	0412032	Szczerby	wies
0553466	1001072	Szczercowska Wies	wies
0553489	1001072	Szczercow	wies
0446530	1210092	Szczerez	wies
0702771	1008042	Szczerki	wies
0295811	3010103	Szczerkowo	wies
1032189	0417042	Szczeroslugi	wies
0483493	2810032	Szczerzbowo	wies
0699684	1014032	Szczesie	wies
0103740	0619032	Szczesniki	wies
0622411	1406053	Szczesna	wies
0002520	1405043	Szczesne	wies
0486830	2814102	Szczesne	wies
0042317	2011102	Szczesnowicze	wies
0643169	1436053	Szczescie	wies
0862990	0418083	Szczkowo	wies
0863221	0418083	Szczkowek	wies
0874035	0223022	Szczodre	wies
0334735	1206103	Szczodrkowice	wies
0369998	3004023	Szczodrochowo	wies
0594927	3028053	Szczodrochowo	wies
0880685	0217043	Szczodrowice	wies
0171859	2213093	Szczodrowo	wies
0371848	3011032	Szczodrowo	wies
0171888	2213093	Szczodrowski Mlyn	osada
0209540	0214073	Szczodrow	wies
