Nr_ankiety	pyt1	pyt2	pyt3	pyt4	pyt5	pyt6	Id_szkoly	Plec
a4646	4	1	1	4	4	5	S110	m
a4647	2	1	3	3	1	4	S110	k
a4648	4	1	2	1	5	5	S110	k
a4649	4	2	2	4	2	2	S110	k
a4650	3	5	2	4	4	3	S110	k
a4651	5	2	2	4	3	4	S110	m
a4652	3	5	3	1	4	3	S110	m
a4653	3	2	2	1	4	2	S110	m
a4654	3	1	2	3	1	5	S110	m
a4655	1	1	1	4	1	4	S110	k
a4656	2	1	4	3	2	4	S110	m
a4657	5	1	4	3	1	5	S110	k
a4658	2	1	1	4	2	2	S110	m
a4659	4	1	5	3	5	1	S110	k
a4660	5	2	4	2	3	1	S110	m
a4661	3	5	1	2	3	5	S110	m
a4662	3	1	4	3	4	5	S110	k
a4663	4	1	2	5	1	1	S110	m
a4664	4	2	3	3	4	2	S110	m
a4665	4	3	2	2	2	2	S110	m
a4666	5	1	1	3	1	4	S110	k
a4667	5	3	3	2	2	3	S110	m
a4668	4	3	1	3	3	2	S110	m
a4669	2	2	3	3	5	3	S110	k
a4670	3	1	2	1	4	1	S110	m
a4671	2	3	1	3	1	5	S110	k
a4672	3	2	3	1	5	3	S110	k
a4673	5	3	2	4	3	1	S110	k
a4674	4	3	4	1	1	3	S110	k
a4675	4	1	2	4	4	1	S110	k
a4676	4	2	1	3	5	1	S110	k
a4677	4	1	1	3	5	5	S110	k
a4678	5	2	1	1	5	1	S110	k
a4679	1	2	4	3	3	3	S110	k
a4680	4	3	1	1	4	4	S110	k
a4681	2	2	1	2	2	1	S110	k
a4682	2	2	4	3	3	2	S111	k
a4683	3	2	1	2	3	4	S111	m
a4684	5	2	1	1	5	1	S111	k
a4685	2	1	1	2	3	4	S111	k
a4686	2	5	1	3	5	4	S111	k
a4687	5	2	3	2	4	1	S111	m
a4688	3	1	3	3	5	2	S111	k
a4689	4	3	3	3	1	1	S111	m
a4690	2	2	2	3	5	4	S111	k
a4691	4	1	4	1	4	1	S111	m
a4692	2	2	3	2	3	1	S111	k
a4693	3	1	2	1	1	1	S111	k
a4694	4	3	2	2	5	4	S111	m
a4695	2	2	2	4	2	4	S111	k
a4696	5	5	3	5	2	3	S111	m
a4697	3	5	1	3	1	3	S111	m
a4698	5	3	4	5	3	2	S111	m
a4699	5	3	2	3	2	1	S111	k
a4700	4	3	5	3	1	5	S111	m
a4701	3	1	3	3	2	3	S111	k
a4702	1	5	2	5	4	4	S111	k
a4703	3	5	1	3	5	5	S111	k
a4704	4	2	4	2	4	4	S111	k
a4705	2	2	1	3	3	2	S111	k
a4706	4	2	4	4	3	5	S111	k
a4707	3	1	1	3	4	4	S111	k
a4708	3	1	1	3	2	5	S111	m
a4709	2	2	2	4	3	3	S111	k
a4710	3	2	1	4	3	3	S111	k
a4711	4	3	3	4	3	5	S111	m
a4712	5	2	1	2	1	5	S111	m
a4713	3	2	2	3	1	5	S111	k
a4714	5	1	3	3	2	2	S111	k
a4715	2	2	4	3	3	4	S111	k
a4716	2	1	2	1	4	4	S111	k
a4717	3	1	1	4	1	2	S111	k
a4718	2	2	1	3	3	1	S111	k
a4719	4	2	2	4	2	2	S111	k
a4720	3	2	2	3	2	4	S111	k
a4721	4	2	2	4	1	4	S111	k
a4722	2	3	4	3	5	2	S111	k
a4723	4	2	1	3	3	4	S111	k
a4724	2	1	1	2	1	5	S111	k
a4725	1	3	1	2	1	5	S112	k
a4726	1	1	3	3	3	2	S112	k
a4727	5	2	3	1	1	1	S112	k
a4728	3	2	4	1	4	4	S112	m
a4729	3	2	4	3	4	1	S112	m
a4730	4	1	4	3	5	4	S112	k
a4731	5	2	1	3	4	5	S112	m
a4732	3	2	4	1	5	2	S112	m
a4733	4	2	5	4	5	1	S112	k
a4734	4	1	1	3	4	2	S112	m
a4735	1	1	2	3	4	5	S112	m
a4736	1	1	3	3	5	3	S112	k
a4737	3	1	4	4	1	4	S112	m
a4738	2	2	2	1	2	5	S112	m
a4739	5	1	5	4	1	3	S112	k
a4740	5	2	4	3	4	4	S112	m
a4741	2	1	3	3	3	2	S112	m
a4742	5	2	1	4	2	1	S112	m
a4743	1	1	4	3	1	5	S112	m
a4744	5	3	4	3	1	5	S112	m
a4745	4	3	3	3	2	2	S112	m
a4746	4	2	1	2	2	3	S112	k
a4747	3	1	2	5	4	5	S112	k
a4748	1	3	1	3	3	1	S112	k
a4749	2	1	1	3	2	1	S112	m
a4750	4	3	4	2	1	3	S112	m
a4751	4	2	2	1	5	3	S112	m
a4752	1	3	1	4	1	4	S112	m
a4753	5	3	1	3	2	3	S112	k
a4754	3	3	2	4	3	3	S112	k
a4755	5	3	3	2	5	2	S112	k
a4756	3	3	1	3	3	1	S112	k
a4757	5	3	2	1	1	1	S112	m
a4758	4	3	5	1	1	4	S112	m
a4759	3	2	2	4	3	3	S112	m
a4760	4	2	4	4	3	4	S112	m
a4761	5	1	2	1	3	4	S112	m
a4762	2	2	3	3	1	1	S112	m
a4763	1	2	2	4	1	3	S112	m
a4764	5	2	4	3	1	4	S112	m
a4765	2	3	2	3	3	2	S112	m
a4766	3	3	1	2	5	2	S112	m
a4767	4	1	2	3	2	5	S112	m
a4768	2	3	1	3	1	1	S112	m
a4769	4	1	1	3	5	3	S113	m
a4770	1	1	2	3	5	2	S113	k
a4771	5	1	2	3	1	4	S113	m
a4772	2	3	4	3	3	1	S113	k
a4773	5	2	1	2	5	3	S113	m
a4774	4	2	2	1	2	1	S113	m
a4775	4	2	3	5	4	2	S113	k
a4776	4	2	2	4	3	5	S113	m
a4777	4	1	1	3	2	4	S113	k
a4778	5	1	2	2	5	1	S113	m
a4779	3	1	4	2	5	4	S113	m
a4780	5	1	3	3	4	1	S113	k
a4781	5	1	4	3	4	4	S113	m
a4782	4	1	2	1	3	4	S113	k
a4783	5	3	3	3	3	4	S113	k
a4784	5	3	3	3	2	3	S113	m
a4785	4	1	2	3	3	3	S113	m
a4786	5	2	1	1	5	4	S113	m
a4787	4	3	3	3	2	2	S113	m
a4788	4	1	3	3	3	5	S113	k
a4789	5	1	4	1	5	5	S113	m
a4790	5	1	1	2	5	3	S113	m
a4791	4	2	1	2	3	2	S113	m
a4792	4	2	1	2	3	1	S113	m
a4793	5	1	2	1	1	4	S113	m
a4794	2	3	3	3	1	1	S113	m
a4795	2	2	1	3	5	2	S113	m
a4796	4	1	2	2	2	4	S113	k
a4797	5	3	5	2	2	3	S113	k
a4798	4	1	2	1	1	2	S113	k
a4799	4	2	1	3	2	5	S113	k
a4800	2	2	3	4	4	1	S113	m
a4801	4	2	1	5	2	2	S113	m
a4802	2	3	3	2	5	2	S113	m
a4803	4	1	4	3	3	3	S113	m
a4804	3	1	2	3	4	4	S113	m
a4805	5	2	2	2	3	2	S113	m
a4806	4	1	3	1	5	5	S113	m
a4807	4	2	1	3	3	2	S113	m
a4808	3	2	3	1	5	1	S113	m
a4809	3	1	2	3	2	4	S113	m
a4810	5	2	1	1	3	5	S113	m
a4811	2	1	1	3	3	2	S113	m
a4812	5	1	2	3	3	3	S114	k
a4813	5	2	1	1	4	3	S114	m
a4814	5	1	1	3	4	4	S114	k
a4815	3	2	2	3	5	3	S114	m
a4816	4	2	1	4	3	3	S114	m
a4817	5	2	2	1	2	5	S114	m
a4818	3	2	2	3	5	3	S114	k
a4819	4	2	1	2	1	3	S114	m
a4820	2	2	1	3	2	4	S114	m
a4821	5	1	2	3	1	5	S114	m
a4822	4	1	2	1	3	4	S114	k
a4823	5	1	2	1	5	5	S114	k
a4824	4	1	2	5	4	5	S114	k
a4825	5	3	2	2	2	3	S114	k
a4826	4	2	2	3	3	5	S114	k
a4827	5	1	2	1	5	5	S114	k
a4828	3	1	3	1	5	5	S114	k
a4829	4	1	1	1	2	2	S114	k
a4830	4	1	5	2	5	5	S114	k
a4831	5	3	1	2	2	5	S114	m
a4832	3	2	1	4	4	5	S114	m
a4833	5	3	2	4	2	5	S114	k
a4834	5	1	1	4	1	4	S114	m
a4835	3	3	3	3	2	5	S114	m
a4836	3	2	2	3	2	5	S114	k
a4837	2	1	1	1	4	5	S114	k
a4838	2	3	3	3	1	5	S114	k
a4839	2	3	1	4	3	5	S114	m
a4840	5	1	3	2	4	5	S114	m
a4841	2	1	2	4	3	5	S114	m
a4842	3	3	1	3	3	5	S114	m
a4843	4	2	1	3	3	5	S114	k
a4844	2	1	1	5	4	5	S114	k
a4845	5	2	1	2	5	5	S114	k
a4846	4	1	3	4	4	5	S114	k
a4847	5	2	3	2	5	5	S114	k
a4848	5	1	1	2	5	5	S114	k
a4849	3	1	2	1	5	5	S114	k
a4850	4	3	2	1	4	5	S114	k
a4851	4	4	2	3	4	5	S114	k
a4852	2	1	1	4	5	5	S114	k
a4853	3	1	2	2	1	5	S114	k
a4854	2	5	1	2	1	5	S114	k
a4855	2	1	4	4	3	1	S115	k
a4856	4	1	2	2	4	4	S115	m
a4857	1	2	3	3	1	5	S115	k
a4858	5	2	2	2	3	3	S115	m
a4859	1	4	4	2	5	3	S115	m
a4860	2	2	3	3	4	2	S115	m
a4861	2	2	2	3	4	4	S115	m
a4862	5	2	3	2	2	1	S115	m
a4863	4	2	2	3	1	3	S115	k
a4864	4	1	4	2	4	1	S115	m
a4865	3	3	1	2	1	4	S115	k
a4866	1	4	3	1	1	4	S115	m
a4867	1	2	4	1	1	3	S115	m
a4868	5	2	1	1	2	1	S115	m
a4869	4	2	3	1	5	1	S115	k
a4870	5	1	3	2	2	1	S115	m
a4871	3	3	2	2	3	3	S115	m
a4872	5	2	2	3	4	3	S115	k
a4873	2	3	3	4	2	5	S115	k
a4874	4	2	2	3	1	5	S115	k
a4875	3	3	1	1	4	3	S115	k
a4876	1	3	2	2	3	3	S115	m
a4877	1	1	1	2	2	4	S115	m
a4878	3	2	2	2	5	2	S115	k
a4879	2	2	4	3	2	1	S115	k
a4880	3	3	1	4	2	3	S115	m
a4881	3	2	4	3	2	4	S115	k
a4882	4	4	5	3	3	2	S115	k
a4883	3	4	5	3	4	5	S115	m
a4884	2	3	3	3	2	1	S115	m
a4885	4	4	1	3	5	2	S115	m
a4886	3	2	2	3	2	1	S115	k
a4887	4	2	1	4	2	5	S115	k
a4888	1	2	2	1	2	4	S115	k
a4889	1	1	3	3	5	2	S115	k
a4890	1	3	1	5	3	1	S115	k
a4891	3	2	2	2	5	2	S115	k
a4892	4	1	3	2	5	4	S115	k
a4893	4	1	3	1	3	2	S115	k
a4894	1	1	1	1	4	4	S115	k
a4895	1	1	2	2	2	5	S115	k
a4896	2	3	1	3	3	5	S115	k
a4897	4	2	4	3	2	1	S115	k
a4898	3	2	3	1	3	5	S116	k
a4899	2	1	1	4	5	2	S116	m
a4900	1	3	4	3	5	1	S116	m
a4901	2	3	1	4	4	1	S116	m
a4902	4	1	1	3	4	4	S116	k
a4903	2	3	1	3	1	3	S116	k
a4904	1	1	5	4	3	5	S116	k
a4905	2	3	2	1	2	2	S116	m
a4906	1	1	3	3	5	3	S116	k
a4907	2	3	4	3	3	2	S116	m
a4908	3	1	4	2	2	3	S116	k
a4909	2	3	4	5	2	3	S116	m
a4910	1	3	2	2	1	1	S116	m
a4911	2	2	1	3	5	5	S116	m
a4912	2	2	1	4	4	2	S116	m
a4913	5	3	2	2	5	3	S116	m
a4914	4	2	2	1	1	5	S116	m
a4915	1	1	2	3	5	1	S116	k
a4916	4	3	2	2	5	5	S116	m
a4917	3	2	2	1	2	3	S116	k
a4918	3	2	3	3	1	1	S116	k
a4919	2	1	3	2	1	2	S116	k
a4920	1	2	2	1	5	3	S116	k
a4921	5	1	3	2	1	3	S116	m
a4922	4	1	1	2	5	2	S116	m
a4923	2	3	4	2	3	3	S116	m
a4924	3	1	1	3	1	3	S116	k
a4925	5	3	2	1	3	3	S116	k
a4926	2	3	3	2	5	5	S116	k
a4927	5	2	3	4	3	3	S116	k
a4928	3	2	2	4	3	3	S116	m
a4929	2	2	3	3	3	2	S116	m
a4930	1	2	2	3	2	3	S116	m
a4931	1	2	3	1	3	2	S116	m
a4932	4	3	1	2	4	2	S116	k
a4933	3	2	3	3	4	5	S116	k
a4934	4	1	5	3	5	1	S116	k
a4935	4	3	1	2	3	2	S116	k
a4936	5	1	1	1	3	5	S116	k
a4937	1	2	1	2	3	1	S116	k
a4938	3	2	1	2	5	4	S116	k
a4939	5	3	1	3	5	3	S116	k
a4940	2	2	1	2	3	4	S116	k
a4941	3	1	3	3	4	1	S116	k
a4942	5	2	1	1	5	1	S116	k
a4943	3	2	2	2	3	2	S117	k
a4944	3	3	3	4	1	3	S117	m
a4945	2	2	4	1	4	2	S117	m
a4946	3	1	4	2	5	3	S117	k
a4947	2	2	1	4	5	3	S117	m
a4948	4	3	1	3	2	1	S117	m
a4949	4	1	1	3	4	1	S117	m
a4950	5	3	2	2	4	3	S117	m
a4951	3	1	1	3	1	2	S117	m
a4952	2	3	2	1	3	2	S117	m
a4953	4	2	4	2	2	3	S117	m
a4954	5	2	2	3	5	3	S117	k
a4955	1	2	4	4	3	3	S117	m
a4956	2	2	4	4	4	4	S117	m
a4957	3	3	2	1	4	4	S117	k
a4958	1	1	2	4	4	3	S117	m
a4959	5	3	3	4	1	3	S117	k
a4960	3	1	4	3	4	2	S117	k
a4961	4	3	2	3	2	2	S117	k
a4962	3	2	1	2	5	5	S117	k
a4963	4	3	4	3	4	3	S117	k
a4964	4	2	4	1	4	1	S117	m
a4965	4	2	2	1	4	1	S117	k
a4966	3	1	3	5	5	5	S117	m
a4967	3	2	2	2	4	1	S117	k
a4968	3	3	4	3	1	4	S117	m
a4969	3	3	4	4	4	2	S117	m
a4970	3	2	1	2	4	3	S117	k
a4971	5	1	4	2	1	4	S117	m
a4972	4	1	3	1	5	4	S117	k
a4973	5	2	4	3	2	5	S117	m
a4974	4	1	3	2	2	4	S117	m
a4975	4	1	2	3	3	4	S117	m
a4976	2	3	4	2	1	4	S117	m
a4977	2	2	1	3	2	1	S117	m
a4978	1	2	3	2	3	2	S117	m
a4979	5	2	3	3	4	3	S117	m
a4980	5	1	5	3	3	3	S117	m
a4981	5	2	1	3	3	1	S117	m
a4982	2	3	3	1	4	3	S117	m
a4983	4	3	2	3	3	2	S117	m
a4984	2	2	1	4	1	5	S117	m
a4985	3	2	4	2	2	2	S117	m
a4986	2	1	1	3	5	4	S118	k
a4987	3	3	1	2	2	3	S118	m
a4988	3	2	3	3	3	5	S118	k
a4989	3	2	3	3	2	1	S118	m
a4990	2	2	2	3	5	2	S118	m
a4991	2	2	3	2	5	2	S118	k
a4992	3	2	1	1	4	5	S118	m
a4993	4	2	3	1	1	3	S118	k
a4994	3	1	2	3	2	4	S118	k
a4995	5	2	1	3	1	1	S118	m
a4996	3	3	1	3	4	4	S118	m
a4997	4	1	1	4	4	3	S118	m
a4998	5	2	1	2	3	4	S118	m
a4999	5	2	4	4	5	4	S118	k
a5000	3	2	2	2	1	1	S118	k
a5001	3	3	1	4	5	1	S118	m
a5002	2	2	3	4	4	2	S118	k
a5003	4	1	2	1	5	5	S118	k
a5004	5	3	1	3	4	4	S118	m
a5005	4	2	2	3	5	2	S118	m
a5006	5	2	4	1	1	2	S118	m
a5007	3	2	2	3	1	3	S118	m
a5008	4	2	2	3	1	2	S118	m
a5009	5	2	2	3	4	3	S118	m
a5010	4	2	1	3	4	3	S118	k
a5011	3	2	1	3	4	4	S118	k
a5012	2	2	2	3	4	1	S118	k
a5013	3	2	1	2	1	3	S118	k
a5014	4	2	4	3	5	4	S118	k
a5015	2	2	2	3	5	1	S118	m
a5016	2	1	2	2	5	4	S118	k
a5017	3	2	1	4	2	4	S118	m
a5018	3	1	1	4	2	2	S118	m
a5019	5	1	3	1	5	2	S118	m
a5020	3	2	1	2	5	2	S118	m
a5021	4	1	5	3	3	3	S118	m
a5022	2	1	2	1	2	2	S118	m
a5023	2	1	5	1	5	1	S118	m
a5024	5	1	2	2	5	2	S118	m
a5025	3	2	2	1	1	1	S118	m
a5026	5	1	1	1	1	2	S118	m
a5027	2	1	2	3	4	5	S118	m
a5028	5	2	2	3	3	2	S118	m
a5029	2	2	2	3	2	3	S119	k
a5030	2	2	1	4	5	2	S119	k
a5031	3	1	3	2	1	4	S119	m
a5032	4	2	2	2	1	1	S119	m
a5033	3	2	2	2	2	3	S119	m
a5034	3	1	1	4	4	3	S119	m
a5035	1	2	3	1	5	4	S119	m
a5036	5	2	2	3	1	4	S119	k
a5037	3	2	1	3	5	3	S119	m
a5038	4	3	1	1	5	5	S119	k
a5039	2	1	2	2	1	3	S119	m
a5040	4	1	1	2	2	3	S119	m
a5041	5	1	1	4	4	2	S119	m
a5042	3	2	2	3	3	2	S119	m
a5043	1	2	3	3	2	2	S119	k
a5044	5	2	2	2	5	3	S119	k
a5045	3	2	3	3	4	4	S119	m
a5046	2	2	3	4	4	3	S119	m
a5047	2	1	3	4	1	2	S119	m
a5048	3	2	2	2	3	1	S119	m
a5049	3	1	4	3	2	4	S119	m
a5050	3	2	3	3	4	2	S119	m
a5051	2	1	4	3	4	1	S119	k
a5052	3	2	3	4	4	5	S119	k
a5053	3	1	2	4	5	4	S119	k
a5054	5	2	2	3	5	5	S119	m
a5055	3	2	2	4	5	5	S119	k
a5056	1	1	4	2	5	1	S119	m
a5057	5	2	4	5	2	1	S119	k
a5058	2	2	2	3	1	3	S119	k
a5059	2	1	4	4	1	5	S119	m
a5060	5	1	3	4	2	3	S119	m
a5061	3	1	2	1	3	2	S119	k
a5062	5	2	1	1	5	5	S119	k
a5063	5	2	2	3	4	1	S119	k
a5064	3	2	4	4	5	2	S119	k
a5065	2	2	4	4	3	2	S119	k
a5066	1	1	2	3	5	2	S119	k
a5067	5	2	2	3	3	3	S119	k
a5068	4	1	3	5	5	1	S119	k
a5069	5	1	2	3	5	3	S119	k
a5070	5	2	3	1	5	2	S119	k
a5071	5	2	2	3	5	5	S119	k
a5072	4	3	2	1	3	1	S120	m
a5073	1	2	2	1	2	2	S120	k
a5074	5	2	2	3	5	4	S120	k
a5075	2	2	2	2	2	3	S120	k
a5076	3	4	4	4	1	1	S120	m
a5077	4	2	3	1	2	4	S120	m
a5078	5	4	2	4	2	5	S120	m
a5079	4	2	1	4	4	2	S120	m
a5080	1	1	2	2	3	3	S120	k
a5081	5	2	2	3	3	4	S120	m
a5082	3	3	1	4	4	2	S120	m
a5083	1	3	4	4	2	2	S120	k
a5084	2	2	2	2	2	1	S120	m
a5085	4	1	3	2	1	2	S120	k
a5086	4	1	1	3	3	3	S120	k
a5087	5	1	3	2	3	2	S120	k
a5088	2	4	3	5	4	4	S120	k
a5089	3	2	3	4	4	4	S120	m
a5090	5	2	2	1	5	3	S120	k
a5091	4	3	2	4	1	4	S120	k
a5092	2	3	1	4	5	2	S120	m
a5093	1	2	2	2	3	5	S120	k
a5094	4	1	1	2	4	1	S120	k
a5095	1	3	5	4	3	4	S120	m
a5096	2	3	1	3	5	4	S120	m
a5097	3	3	3	3	2	2	S120	m
a5098	2	1	4	3	3	5	S120	m
a5099	5	3	2	2	3	1	S120	k
a5100	2	1	1	3	4	5	S120	m
a5101	3	3	4	4	5	5	S120	k
a5102	3	1	1	3	1	2	S120	m
a5103	1	1	3	3	4	5	S120	k
a5104	5	1	3	4	1	2	S120	k
a5105	3	1	1	3	4	4	S120	k
a5106	2	2	4	1	3	5	S120	k
a5107	3	3	3	2	1	5	S120	k
a5108	2	1	1	3	4	1	S120	k
a5109	5	2	1	1	2	3	S120	k
a5110	4	2	4	3	4	3	S120	k
a5111	4	1	1	3	3	5	S120	k
a5112	4	2	3	3	2	3	S120	k
a5113	1	2	2	4	3	4	S120	k
a5114	5	2	4	1	4	4	S120	k
a5115	3	2	3	3	2	1	S121	m
a5116	5	1	5	4	5	2	S121	k
a5117	2	1	4	4	5	5	S121	m
a5118	4	4	2	4	1	3	S121	k
a5119	1	2	3	3	3	3	S121	m
a5120	5	2	2	3	3	1	S121	m
a5121	4	2	2	1	3	2	S121	m
a5122	3	2	1	1	3	2	S121	m
a5123	2	2	1	2	1	3	S121	k
a5124	3	1	2	3	1	1	S121	k
a5125	1	2	2	1	5	2	S121	m
a5126	4	2	2	3	2	1	S121	m
a5127	2	1	4	2	3	5	S121	m
a5128	2	2	3	1	4	2	S121	k
a5129	4	1	3	1	5	5	S121	m
a5130	2	2	4	4	2	4	S121	k
a5131	4	2	1	4	3	5	S121	m
a5132	3	2	2	1	1	2	S121	k
a5133	3	1	1	3	1	3	S121	k
a5134	4	2	1	2	2	3	S121	k
a5135	4	2	4	3	3	1	S121	k
a5136	3	2	1	2	5	4	S121	m
a5137	5	2	2	1	1	2	S121	k
a5138	5	2	2	3	1	1	S121	k
a5139	3	1	4	3	2	1	S121	k
a5140	4	2	3	3	4	2	S121	k
a5141	5	1	2	3	5	1	S121	k
a5142	3	1	1	4	2	2	S121	k
a5143	5	2	3	4	5	4	S121	m
a5144	4	2	3	1	4	3	S121	k
a5145	5	2	2	5	4	4	S121	k
a5146	2	1	3	3	5	4	S121	m
a5147	4	2	2	1	3	3	S121	k
a5148	3	1	4	4	3	4	S121	k
a5149	2	1	3	4	5	4	S121	k
a5150	5	2	2	2	1	4	S121	k
a5151	4	1	3	2	5	2	S121	k
a5152	4	2	4	2	1	4	S121	k
a5153	4	1	1	1	3	3	S121	k
a5154	3	2	2	2	2	1	S121	k
a5155	4	1	4	2	5	3	S121	k
a5156	4	1	4	4	3	5	S121	k
a5157	2	2	2	3	1	2	S121	k
a5158	1	1	4	5	1	4	S122	m
a5159	3	3	2	2	5	1	S122	m
a5160	3	1	2	4	3	3	S122	m
a5161	5	2	2	4	3	3	S122	m
a5162	5	2	3	3	4	1	S122	k
a5163	3	3	3	3	5	3	S122	m
a5164	1	5	3	1	3	2	S122	k
a5165	2	5	4	3	4	3	S122	k
a5166	2	1	3	4	5	4	S122	m
a5167	2	2	4	2	3	2	S122	k
a5168	3	5	2	1	5	1	S122	m
a5169	3	5	1	3	1	1	S122	k
a5170	4	2	3	1	5	4	S122	k
a5171	5	2	2	3	2	1	S122	k
a5172	2	2	1	3	3	4	S122	k
a5173	5	2	4	1	1	2	S122	m
a5174	5	1	2	3	3	3	S122	m
a5175	4	2	2	3	2	5	S122	m
a5176	4	1	4	3	2	2	S122	k
a5177	4	3	3	2	1	5	S122	m
a5178	5	2	2	2	3	3	S122	k
a5179	3	2	2	1	1	5	S122	m
a5180	1	2	3	1	3	5	S122	k
a5181	1	1	5	1	3	2	S122	m
a5182	2	1	2	2	5	1	S122	k
a5183	4	2	1	2	1	5	S122	m
a5184	2	1	2	3	1	1	S122	m
a5185	4	1	3	5	1	2	S122	k
a5186	2	2	4	3	4	2	S122	m
a5187	3	2	3	3	1	2	S122	k
a5188	4	1	2	3	4	2	S122	k
a5189	5	2	1	1	5	5	S122	k
a5190	4	1	5	3	4	1	S122	m
a5191	4	2	1	3	5	3	S122	m
a5192	1	1	2	3	2	2	S122	m
a5193	1	2	4	2	5	4	S122	m
a5194	2	1	2	5	2	4	S122	m
a5195	1	1	1	4	3	4	S122	m
a5196	3	2	1	3	3	3	S122	m
a5197	2	1	3	4	4	5	S122	m
a5198	4	2	1	3	5	4	S122	m
a5199	5	1	1	2	1	1	S122	m
a5200	2	1	3	1	4	3	S122	m
a5201	5	1	3	3	3	1	S122	m
a5202	4	2	3	2	5	5	S122	m
a5203	4	2	2	3	2	3	S123	m
a5204	5	2	1	2	4	4	S123	k
a5205	2	2	4	5	4	4	S123	m
a5206	5	1	2	1	5	1	S123	k
a5207	3	1	3	3	5	3	S123	k
a5208	3	2	1	3	2	1	S123	k
a5209	2	3	1	4	4	2	S123	m
a5210	5	1	3	2	5	1	S123	m
a5211	5	2	3	4	5	2	S123	m
a5212	2	2	2	5	5	5	S123	m
a5213	4	1	3	4	5	4	S123	m
a5214	4	2	2	4	1	2	S123	k
a5215	5	2	2	3	3	5	S123	k
a5216	5	3	5	3	2	2	S123	k
a5217	4	3	2	4	1	2	S123	k
a5218	4	1	3	1	4	3	S123	m
a5219	2	2	2	3	3	4	S123	m
a5220	3	2	5	3	3	1	S123	k
a5221	5	3	5	1	4	5	S123	m
a5222	3	3	2	1	2	3	S123	k
a5223	2	1	3	3	2	1	S123	k
a5224	4	1	4	4	4	4	S123	m
a5225	3	2	1	2	1	4	S123	m
a5226	1	3	2	4	5	3	S123	m
a5227	1	1	4	3	1	2	S123	m
a5228	5	1	2	1	4	4	S123	m
a5229	5	2	3	3	5	3	S123	k
a5230	2	1	4	4	5	1	S123	k
a5231	2	3	5	4	5	2	S123	k
a5232	2	2	4	4	4	3	S123	k
a5233	5	1	2	3	4	1	S123	k
a5234	4	2	2	3	2	1	S123	m
a5235	2	3	2	1	5	2	S123	m
a5236	5	2	1	3	1	2	S123	m
a5237	5	1	3	4	2	3	S123	m
a5238	2	3	5	2	3	3	S123	m
a5239	2	2	4	3	5	3	S123	m
a5240	1	3	2	2	4	5	S123	m
a5241	1	1	2	4	5	4	S123	m
a5242	2	1	2	2	2	4	S123	m
a5243	5	1	2	3	1	4	S123	m
a5244	3	1	4	1	3	5	S123	m
a5245	4	1	2	1	3	1	S123	m
a5246	5	1	1	3	4	5	S124	m
a5247	4	2	2	2	5	3	S124	m
a5248	4	2	2	4	5	4	S124	k
a5249	5	1	2	3	1	3	S124	k
a5250	4	1	1	4	5	4	S124	k
a5251	5	1	3	2	2	5	S124	m
a5252	2	3	1	2	3	3	S124	m
a5253	4	1	1	3	2	3	S124	m
a5254	4	1	2	3	4	4	S124	k
a5255	5	2	2	3	4	3	S124	m
a5256	5	2	1	5	1	3	S124	k
a5257	5	2	2	3	1	3	S124	k
a5258	3	1	1	3	2	3	S124	m
a5259	3	4	1	2	4	4	S124	k
a5260	3	1	2	3	3	4	S124	m
a5261	4	3	2	4	3	4	S124	m
a5262	4	1	1	3	1	4	S124	k
a5263	3	2	1	4	4	4	S124	k
a5264	2	1	3	1	4	5	S124	m
a5265	4	1	1	1	3	3	S124	m
a5266	3	4	1	3	3	3	S124	k
a5267	4	4	1	4	4	4	S124	k
a5268	2	1	3	1	2	5	S124	k
a5269	5	1	2	4	4	3	S124	m
a5270	4	1	1	4	2	5	S124	k
a5271	3	4	1	1	3	4	S124	k
a5272	3	4	1	3	1	4	S124	k
a5273	4	2	1	3	3	4	S124	k
a5274	2	1	3	2	5	3	S124	m
a5275	4	1	3	3	2	3	S124	m
a5276	3	1	1	1	5	4	S124	m
a5277	3	2	2	3	2	4	S124	m
a5278	4	3	1	2	3	3	S124	k
a5279	4	2	3	4	3	3	S124	k
a5280	5	1	3	2	4	4	S124	k
a5281	5	3	1	2	4	3	S124	k
a5282	4	2	1	2	1	4	S124	k
a5283	3	2	1	1	1	5	S124	k
a5284	2	2	2	3	2	3	S124	k
a5285	5	3	1	3	5	3	S124	k
a5286	2	4	3	1	5	4	S124	k
a5287	3	1	1	4	2	5	S124	k
a5288	5	1	2	1	5	5	S124	k
a5289	2	3	1	3	1	3	S125	k
a5290	5	1	3	3	3	2	S125	k
a5291	2	4	1	4	4	4	S125	m
a5292	3	4	1	3	4	3	S125	m
a5293	2	3	5	4	2	4	S125	m
a5294	4	1	4	4	3	1	S125	m
a5295	5	1	2	2	2	5	S125	m
a5296	3	4	2	4	4	1	S125	m
a5297	4	1	2	3	4	3	S125	m
a5298	1	2	2	3	2	1	S125	m
a5299	2	2	2	1	2	3	S125	k
a5300	3	3	4	3	5	2	S125	k
a5301	2	3	2	3	3	1	S125	k
a5302	3	1	1	2	4	4	S125	m
a5303	4	1	4	3	2	1	S125	k
a5304	3	2	1	3	4	5	S125	m
a5305	4	1	2	1	2	5	S125	k
a5306	4	3	5	3	3	5	S125	m
a5307	1	2	2	2	3	3	S125	m
a5308	5	2	4	2	3	4	S125	m
a5309	3	1	4	3	3	2	S125	k
