Kod_leku;Subst_czynna;Nazwa;Id_grupy;Cena_detaliczna;Cena_refundowana
5909991032838;Desloratadinum;Dasselta, tabl. powl., 5 mg;207.1;16,52;5,94
5909991032852;Desloratadinum;Dasselta, tabl. powl., 5 mg;207.1;45,88;14,15
5909991032913;Metforminum;Metfogamma 850, tabl. powl., 850 mg;15.0;6,23;3,2
5909991033019;Metforminum;Metfogamma 500, tabl. powl., 500 mg;15.0;4,38;3,39
5909991033224;Budesonidum;Budelin Novolizer 200 (Tafen Novolizer 200), proszek do inhalacji, 200 Ág;200.1;76,34;31,84
5909991033248;Budesonidum;Budelin Novolizer 200 (Tafen Novolizer 200), proszek do inhalacji, 200 Ág;200.1;69,76;11,52
5909991033422;Perazinum;Perazin 50mg, tabl., 50 mg;176.0;3,49;0
5909991033453;Perazinum;Perazin 200mg, tabl., 200 mg;176.0;13,47;0
5909991033514;Ciprofloxacinum;Proxacin 250, tabl. powl., 250 mg;105.0;6,66;4,81
5909991033613;Ciprofloxacinum;Proxacin 500, tabl. powl., 500 mg;105.0;10,52;6,82
5909991033781;Ropinirolum;Rolpryna SR, tabl. o przedl. uwalnianiu, 2 mg;170.0;117,92;38,61
5909991033798;Ropinirolum;Rolpryna SR, tabl. o przedl. uwalnianiu, 4 mg;170.0;226,25;67,88
5909991033804;Ropinirolum;Rolpryna SR, tabl. o przedl. uwalnianiu, 8 mg;170.0;439,99;132
5909991033811;Cefuroximum;Novocef, tabl. powl., 250 mg;90.2;22,87;13,97
5909991034016;Cefuroximum;Novocef, tabl. powl., 500 mg;90.2;37,99;20,18
5909991034115;Fluconazolum;Flumycon, kaps., 150 mg;110.1;6,04;3,3
5909991034214;Fluconazolum;Flumycon, kaps., 200 mg;110.1;43,9;21,95
5909991034313;Azithromycinum;Azimycin, tabl. powl., 125 mg;101.2;20,93;18,65
5909991034412;Azithromycinum;Azimycin, tabl. powl., 250 mg;101.2;22,49;17,94
5909991034870;Fluticasoni propionas + Salmeterolum;Asaris, proszek do inhalacji, 100+50 (Ág + Ág)/dawke inhalacyjna;199.1;78,65;3,2
5909991034887;Fluticasoni propionas + Salmeterolum;Asaris, proszek do inhalacji, 250+50 (Ág + Ág)/dawke inhalacyjna;199.2;98,46;3,2
5909991034894;Fluticasoni propionas + Salmeterolum;Asaris, proszek do inhalacji, 500+50 (Ág + Ág)/dawke inhalacyjna;199.3;128,82;3,2
5909991034900;Fluticasoni propionas + Salmeterolum;Salmex, proszek do inhalacji, 100+50 (Ág + Ág)/dawke inhalacyjna;199.1;78,65;3,2
5909991034924;Fluticasoni propionas + Salmeterolum;Salmex, proszek do inhalacji, 250+50 (Ág + Ág)/dawke inhalacyjna;199.2;98,46;3,2
5909991034931;Fluticasoni propionas + Salmeterolum;Salmex, proszek do inhalacji, 500+50 (Ág + Ág)/dawke inhalacyjna;199.3;128,82;3,2
5909991035235;Tolterodinum;Titlodine, kaps. o przedluzonym uwalnianiu, twarde, 2 mg;75.2;18,14;5,44
5909991035518;Azithromycinum;Azimycin, tabl. powl., 500 mg;101.2;20,94;16,39
5909991035549;Tolterodinum;Titlodine, kaps. o przedluzonym uwalnianiu, twarde, 4 mg;75.2;35,4;10,62
5909991035631;Pantoprazolum;Pantoprazole Genoptim, tabl. dojelitowe, 40 mg;2.0;14,91;7,46
5909991035662;Tramadolum + Paracetamolum;ApoPatram, tabl., 37,5+325 mg;153.3;7,94;0,31
5909991036065;Levocetirizini dihydrochloridum;Ahist, tabl., 5 mg;207.1;19,5;9,63
5909991036546;Clarithromycinum;Fromilid 500, tabl. powl., 500 mg;101.2;48,76;24,38
5909991036768;Telmisartanum;Telmisartan EGIS, tabl. powl., 40 mg;45.0;14,39;4,89
5909991036867;Telmisartanum;Telmisartan EGIS, tabl. powl., 80 mg;45.0;27,21;8,21
5909991039158;Letrozolum;Lortanda, tabl. powl., 2,5 mg;132.0;79,23;1,13
5909991040338;Nimesulidum;Nimesil, granulat do sporzadzania zawiesiny doustnej, 100 mg;141.4;18,1;9,05
5909991040529;Naproxenum;Naproxen 250 Hasco, tabl., 250 mg;141.1;11,37;7,51
5909991040536;Naproxenum;Naproxen 250 Hasco, tabl., 250 mg;141.1;18,49;12,05
5909991041106;Sertralinum;Sertraline Bluefish, tabl. powl., 50 mg;184.0;11,36;3,41
5909991041199;Sertralinum;Sertraline Bluefish, tabl. powl., 100 mg;184.0;21,21;6,36
5909991041298;Atorvastatinum;Atorvasterol, tabl. powl., 80 mg;46.0;36,09;13,19
5909991041779;Acidum zoledronicum;Zoledronic acid Zentiva, koncentrat do sporzadzania roztworu do infuzji, 4 mg/5 ml;146.3;197,23;38,88
5909991042073;Amoxicillinum + Acidum clavulanicum;Ramoclav, tabl. powl., 875+125 mg;89.1;28,48;14,24
5909991042097;Atorvastatinum;Storvas CRT, tabl. powl., 10 mg;46.0;5,67;2,81
5909991042103;Atorvastatinum;Storvas CRT, tabl. powl., 20 mg;46.0;11,2;5,47
5909991042134;Atorvastatinum;Storvas CRT, tabl. powl., 40 mg;46.0;21,57;10,12
5909991042141;Atorvastatinum;Storvas CRT, tabl. powl., 80 mg;46.0;41,34;18,44
5909991042486;Levothyroxinum natricum;Wolarex, tabl., 50 Ág;83.0;7,11;3,4
5909991042615;Ketoconazolum;Ketokonazol Polfarmex, tabl., 200 mg;109.0;9,26;4,63
5909991042639;Ketoconazolum;Ketokonazol Polfarmex, tabl., 200 mg;109.0;18,72;9,46
5909991042738;Levothyroxinum natricum;Wolarex, tabl., 25 Ág;83.0;3,56;3,3
5909991042912;Amlodipinum;Vilpin, tabl., 10 mg;41.0;14,99;4,9
5909991042967;Levothyroxinum natricum;Wolarex, tabl., 100 Ág;83.0;13,7;6,4
5909991043384;Levothyroxinum natricum;Wolarex, tabl., 75 Ág;83.0;10,41;4,84
5909991043520;Amoxicillinum;Amotaks DIS, tabl., 500 mg;88.1;8,21;4,25
5909991043629;Amoxicillinum;Amotaks DIS, tabl., 750 mg;88.1;11,93;4,39
5909991043728;Amoxicillinum;Amotaks DIS, tabl., 1 g;88.1;14,74;3,62
5909991043889;Levothyroxinum natricum;Wolarex, tabl., 125 Ág;83.0;16,77;8
5909991044183;Levothyroxinum natricum;Wolarex, tabl., 150 Ág;83.0;19,82;9,6
5909991044626;Levothyroxinum natricum;Wolarex, tabl., 175 Ág;83.0;22,87;11,2
5909991044862;Levothyroxinum natricum;Wolarex, tabl., 200 Ág;83.0;25,91;12,8
5909991045180;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 40+12,5 mg;45.0;22,92;13,42
5909991045203;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 40+12,5 mg;45.0;42;23
5909991045265;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 40+12,5 mg;45.0;50,85;22,35
5909991045418;Ketoconazolum;Ketoconazole Hasco, tabl., 200 mg;109.0;9,26;4,63
5909991045500;Valsartanum + Hydrochlorothiazidum;Valsartan HCT Mylan, tabl. powl., 160+12,5 mg;45.0;24,55;7,37
5909991045692;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 80+12,5 mg;45.0;39,73;20,73
5909991045722;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 80+12,5 mg;45.0;67,76;29,76
5909991045746;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 80+12,5 mg;45.0;97,98;40,99
5909991045807;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 80+25 mg;45.0;39,73;20,73
5909991045852;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 80+25 mg;45.0;67,76;29,76
5909991045876;Telmisartanum + Hydrochlorothiazidum;Tolucombi, tabl., 80+25 mg;45.0;97,98;40,99
5909991046750;Valsartanum + Hydrochlorothiazidum;Valsartan HCT Mylan, tabl. powl., 160+25 mg;45.0;13,05;3,92
5909991046767;Valsartanum + Hydrochlorothiazidum;Valsartan HCT Mylan, tabl. powl., 160+25 mg;45.0;24,55;7,37
5909991046897;Pantoprazolum;Pamyl 20 mg, tabl. dojel., 20 mg;2.0;7,46;3,73
5909991047061;Alergeny kurzu domowego;Novo-Helisen Depot, zawiesina do wstrzykiwan podskornych, stezenie 3 - 5000 TU/ml lub 5000 PNU/ml;214.2;223,15;70,6
5909991047818;Colecalciferolum (vit. D3);Juvit D3, krople doustne, roztwor, 20000 j.m./ml;18.2;5,84;3,31
5909991048488;Simvastatinum;Simcovas, tabl. powl., 20 mg;46.0;4,23;1,27
5909991048495;Simvastatinum;Simcovas, tabl. powl., 40 mg;46.0;8,1;2,43
5909991048914;Amitriptilinum;Amitryptilinum VP, tabl. powl., 25 mg;183.0;8,33;6,17
5909991049010;Amitriptilinum;Amitryptilinum VP, tabl. powl., 10 mg;183.0;4,46;3,6
5909991049294;Ropinirolum;Ceurolex SR, tabl. o przedluzonym uwalnianiu, 2 mg;170.0;32,54;9,76
5909991049355;Ropinirolum;Ceurolex SR, tabl. o przedluzonym uwalnianiu, 4 mg;170.0;71,39;21,42
5909991049393;Ropinirolum;Ceurolex SR, tabl. o przedluzonym uwalnianiu, 8 mg;170.0;135,49;40,65
5909991049515;Aciclovirum;Hascovir, tabl., 200 mg;115.2;13,94;7,77
5909991050290;Perindoprilum + Indapamidum;Indix Combi, tabl. powl., 2,5+0,625 mg;44.0;8,18;7,85
5909991050344;Perindoprilum + Indapamidum;Indix Combi, tabl. powl., 5+1,25 mg;44.0;16,34;13,28
5909991050443;Amoxicillinum + Acidum clavulanicum;Auglavin, proszek do sporzadzania zawiesiny doustnej, 400+57 mg/5 ml;89.2;7,22;3,82
5909991050467;Amoxicillinum + Acidum clavulanicum;Auglavin, proszek do sporzadzania zawiesiny doustnej, 400+57 mg/5 ml;89.2;13,89;7,08
5909991050665;Amoxicillinum + Acidum clavulanicum;Auglavin, proszek do sporzadzania zawiesiny doustnej, 400+57 mg/5 ml;89.2;26,27;13,14
5909991051112;Levothyroxinum natricum;Euthyrox N 25, tabl., 25 Ág;83.0;6;6
5909991051129;Levothyroxinum natricum;Euthyrox N 25, tabl., 25 Ág;83.0;8,84;8,2
5909991051211;Levothyroxinum natricum;Euthyrox N 50, tabl., 50 Ág;83.0;6,92;6,28
5909991051228;Levothyroxinum natricum;Euthyrox N 50, tabl., 50 Ág;83.0;12,51;8,39
5909991051310;Levothyroxinum natricum;Euthyrox N 75, tabl., 75 Ág;83.0;7,93;5,37
5909991051327;Levothyroxinum natricum;Euthyrox N 75, tabl., 75 Ág;83.0;14,36;8,17
5909991051419;Levothyroxinum natricum;Euthyrox N 100, tabl., 100 Ág;83.0;8,53;4,41
5909991051426;Levothyroxinum natricum;Euthyrox N 100, tabl., 100 Ág;83.0;15,85;7,6
5909991051518;Levothyroxinum natricum;Euthyrox N 125, tabl., 125 Ág;83.0;9,8;4,64
5909991051525;Levothyroxinum natricum;Euthyrox N 125, tabl., 125 Ág;83.0;18,69;8,89
5909991051617;Levothyroxinum natricum;Euthyrox N 150, tabl., 150 Ág;83.0;11,31;5,33
5909991051624;Levothyroxinum natricum;Euthyrox N 150, tabl., 150 Ág;83.0;20,05;10,67
5909991051716;Levothyroxinum natricum;Euthyrox N 175, tabl., 175 Ág;83.0;12,95;6,22
5909991051815;Levothyroxinum natricum;Euthyrox N 200, tabl., 200 Ág;83.0;13,96;7,11
5909991052218;Aciclovirum;Hascovir, tabl., 400 mg;115.2;23,16;11,58
5909991053475;Venlafaxinum;Venlafaxine Ranbaxy, kaps. o przedluzonym uwalnianiu, twarde, 75 mg;187.0;16,25;4,88
5909991053482;Venlafaxinum;Venlafaxine Ranbaxy, kaps. o przedluzonym uwalnianiu, twarde, 150 mg;187.0;30,11;9,03
5909991053710;Finasteridum;Zasterid, tabl. powl., 5 mg;77.0;28,58;3,2
5909991053819;Itraconazolum;Trioxal, kaps., 100 mg;110.1;17,6;10,28
5909991053826;Itraconazolum;Trioxal, kaps., 100 mg;110.1;91,45;45,73
5909991054410;Estradiolum + Levonorgestrelum;Fem 7 Combi, system transdermalny, faza I: 50 Ág, faza II:50+10 Ág/24h;68.1;35,78;10,73
5909991054519;Megestroli acetas;Megalia, zawiesina doustna, 40 mg/ml;128.0;144,24;6,4
5909991054649;Azithromycinum;Azithromycin Actavis, tabl. powl., 500 mg;101.2;16,25;11,7
5909991054816;Azithromycinum;Azibiot, tabl. powl., 500 mg;101.2;19,25;14,7
5909991054991;Naproxenum;Anapran EC, tabl. dojel., 250 mg;141.1;19,64;11,91
5909991055066;Naproxenum;Anapran EC, tabl. dojel., 500 mg;141.1;37,65;22,19
5909991055110;Losartanum;Losacor, tabl. powl., 50 mg;45.0;16,55;6,37
5909991055271;Tolterodinum;Defur, kaps. o przedluzonym uwalnianiu, twarde, 4 mg;75.2;36,53;10,96
5909991055912;Donepezilum;Donepex, tabl. powl., 5 mg;186.0;38,75;24,86
5909991056018;Donepezilum;Donepex, tabl. powl., 10 mg;186.0;52,71;24,94
5909991056100;Gliclazidum;Gliclada, tabl. o zmodyfikowanym uwalnianiu, 60 mg;16.0;17,63;12,6
5909991056131;Gliclazidum;Gliclada, tabl. o zmodyfikowanym uwalnianiu, 60 mg;16.0;34,49;24,43
5909991056247;Telmisartanum + Hydrochlorothiazidum;Actelsar HCT, tabl., 80+12,5 mg;45.0;31,74;12,74
5909991056773;Telmisartanum + Hydrochlorothiazidum;Actelsar HCT, tabl., 80+25 mg;45.0;31,74;12,74
5909991057213;Latanoprostum + Timololum;Xalacom, krople do oczu, roztwor, 0,05+5 mg/ml;214.0;42,81;8,3
5909991058029;Risperidonum;Rispolept Consta, proszek i rozpuszczalnik do sporzadzania zawiesiny do wstrzykiwan o przedluzonym uwalnianiu, 50 mg;178.6;634,36;3,2
5909991058128;Risperidonum;Rispolept Consta, proszek i rozpuszczalnik do sporzadzania zawiesiny do wstrzykiwan o przedluzonym uwalnianiu, 37,5 mg;178.6;478,89;3,2
5909991058227;Risperidonum;Rispolept Consta, proszek i rozpuszczalnik do sporzadzania zawiesiny do wstrzykiwan o przedluzonym uwalnianiu, 25 mg;178.6;323,43;7,37
5909991060589;Levocetirizini dihydrochloridum;Nossin, tabl. powl., 5 mg;207.1;17,23;7,36
5909991060718;Letrozolum;Aromek, tabl. powl., 2,5 mg;132.0;78,1;0
5909991061111;Letrozolum;Lametta, tabl. powl., 2,5 mg;132.0;78,1;0
5909991062927;Valsartanum + Hydrochlorothiazidum;Co-Diovan, tabl. powl., 160+25 mg;45.0;19,8;10,3
5909991064228;Methotrexatum;Metotab, tabl., 2,5 mg;120.1;21,45;10,67
5909991064266;Methotrexatum;Metotab, tabl., 7,5 mg;120.1;59,22;32
5909991064303;Methotrexatum;Metotab, tabl., 10 mg;120.1;77,47;42,67
5909991064518;Olanzapinum;Zolafren, kaps. twarde, 5 mg;178.2;61,54;9,94
5909991064525;Mianserinum;Miansegen, tabl. powl., 60 mg;225.0;48,53;14,56
5909991064617;Olanzapinum;Zolafren, kaps. twarde, 7,5 mg;178.2;90,04;11,03
5909991064716;Olanzapinum;Zolafren, kaps. twarde, 10 mg;178.2;117,78;11,37
5909991065515;Fluoxetinum;Andepin, kaps. twarde, 20 mg;184.0;18,26;8,64
5909991065942;Olanzapinum;Olzapin, tabl. powl., 5 mg;178.2;167,64;8,03
5909991065966;Ramiprilum;Ramiprilum 123ratio, tabl., 2,5 mg;44.0;5,73;3,28
5909991066000;Olanzapinum;Olzapin, tabl. powl., 10 mg;178.2;323,59;9,6
5909991066031;Ramiprilum;Ramiprilum 123ratio, tabl., 5 mg;44.0;10,92;6,4
5909991066079;Ramiprilum;Ramiprilum 123ratio, tabl., 10 mg;44.0;18,77;11,95
5909991067267;Dorzolamidum + Timololum;Nodom Combi, krople do oczu, roztwor, 20+5 mg/ml;212.2;31,19;3,2
5909991067533;Amlodipinum;Agen 5, tabl., 5 mg;41.0;14,53;4,44
5909991067540;Amlodipinum;Agen 10, tabl., 10 mg;41.0;27,48;8,24
5909991067557;Valsartanum + Hydrochlorothiazidum;Valtap HCT, tabl. powl., 160+12,5 mg;45.0;44,85;13,46
5909991067564;Valsartanum + Hydrochlorothiazidum;Valtap HCT, tabl. powl., 160+25 mg;45.0;44,85;13,46
5909991067632;Rivastigminum;Rywastygmina Apotex, system transdermalny, plaster, 9,5 mg/24h;186.0;156,93;134,61
5909991067946;Cefuroximum;Zamur 250, tabl. powl., 250 mg;90.2;27,7;15,23
5909991067953;Cefuroximum;Zamur 500, tabl. powl., 500 mg;90.2;52,85;27,92
5909991067977;Amlodipinum;Alneta, tabl., 5 mg;41.0;7,78;2,73
5909991068073;Amlodipinum;Alneta, tabl., 10 mg;41.0;14,99;4,9
5909991068325;Telmisartanum + Hydrochlorothiazidum;PritorPlus, tabl., 40+12,5 mg;45.0;49;39,5
5909991068424;Telmisartanum + Hydrochlorothiazidum;PritorPlus, tabl., 80+12,5 mg;45.0;61,28;42,28
5909991069315;Finasteridum;Finaride, tabl. powl., 5 mg;77.0;28,83;3,2
5909991069681;Pantoprazolum;Panzol, tabl. dojelitowe, 20 mg;2.0;14,34;7,17
5909991069810;Imidaprilum;Tanatril, tabl., 5 mg;44.0;16,48;16,48
5909991069919;Imidaprilum;Tanatril, tabl., 10 mg;44.0;21,73;19,66
5909991070014;Imidaprilum;Tanatril, tabl., 20 mg;44.0;37,41;32,84
5909991070441;Ramiprilum;Ramipril Billev, tabl., 5 mg;44.0;10,53;5,97
5909991070540;Ramiprilum;Ramipril Billev, tabl., 10 mg;44.0;20,01;11,95
5909991070915;Estradiolum + Medroxyprogesteronum;Indivina, tabl., 1+2,5 mg;68.2;33,19;23,61
5909991071011;Estradiolum + Medroxyprogesteronum;Indivina, tabl., 1+5 mg;68.2;33,19;23,61
5909991071110;Estradiolum + Medroxyprogesteronum;Indivina, tabl., 2+5 mg;68.2;33,19;23,61
5909991071288;Tramadolum + Paracetamolum;ApoPatram, tabl., 37,5+325 mg;153.3;15,25;4,58
5909991072469;Lipegfilgrastimum;Lonquex, roztwor do wstrzykiwan, 6 mg/0,6 ml;133.0;3398,92;3,2
5909991073114;Simvastatinum;Vastan, tabl. powl., 10 mg;46.0;6,48;4,7
5909991073138;Tramadolum + Paracetamolum;Symtram, tabl., 37,5+325 mg;153.3;7,95;2,61
5909991073213;Simvastatinum;Vastan, tabl. powl., 20 mg;46.0;12,96;9,4
5909991073220;Tramadolum + Paracetamolum;Symtram, tabl., 75+650 mg;153.3;15,19;0
5909991073428;Losartanum;Cozaar, tabl. powl., 100 mg;45.0;32,93;13,93
5909991073541;Metoprololum;Selmet, tabl. powl., 50 mg;40.0;3,51;3,2
5909991073640;Metoprololum;Selmet, tabl. powl., 100 mg;40.0;7,02;3,2
5909991073732;Telmisartanum + Hydrochlorothiazidum;Telmisartan/hydrochlorothiazide EGIS, tabl., 40+12,5 mg;45.0;16,57;7,07
5909991073848;Telmisartanum + Hydrochlorothiazidum;Telmisartan/hydrochlorothiazide EGIS, tabl., 80+12,5 mg;45.0;34,06;15,06
5909991073909;Telmisartanum + Hydrochlorothiazidum;Telmisartan/hydrochlorothiazide EGIS, tabl., 80+25 mg;45.0;34,06;15,06
5909991074012;Mesalazinum;Crohnax, czopki, 250 mg;12.2;33,75;3,2
5909991076207;Progesteronum;Luteina, tabl. dopochwowe, 100 mg;65.1;54,4;3,56
5909991077495;Valsartanum + Hydrochlorothiazidum;Valsartan + hydrochlorothiazide Aurobindo, tabl. powl., 160+25 mg;45.0;23,74;7,12
5909991078232;Rivastigminum;Rivastigmine Teva, system transdermalny, plaster, 4,6 mg/24h;186.0;72,06;61,25
5909991078263;Rivastigminum;Rivastigmine Teva, system transdermalny, plaster, 9,5 mg/24h;186.0;146,45;124,13
5909991078294;Rivastigminum;Rivastigmine Mylan, system transdermalny, plaster, 4,6 mg/24h;186.0;76,9;66,09
5909991078348;Rivastigminum;Rivastigmine Mylan, system transdermalny, plaster, 9,5 mg/24h;186.0;156,88;134,56
5909991078386;Rivastigminum;Evertas, system transdermalny, plaster, 4,6 mg/24h;186.0;72,06;61,25
5909991078454;Rivastigminum;Evertas, system transdermalny, plaster, 9,5 mg/24h;186.0;153,82;131,5
5909991078577;Acidum zoledronicum;Fayton, roztwor do infuzji, 4 mg/100 ml;146.3;197,23;38,88
5909991079451;Telmisartanum + Hydrochlorothiazidum;Polsart Plus, tabl., 40+12,5 mg;45.0;16,66;7,16
5909991079598;Telmisartanum + Hydrochlorothiazidum;Polsart Plus, tabl., 80+12,5 mg;45.0;31,75;12,75
5909991079703;Telmisartanum + Hydrochlorothiazidum;Polsart Plus, tabl., 80+25 mg;45.0;31,75;12,75
5909991079802;Telmisartanum + Hydrochlorothiazidum;Gisartan, tabl., 40+12,5 mg;45.0;16,66;7,16
5909991080051;Telmisartanum + Hydrochlorothiazidum;Gisartan, tabl., 80+12,5 mg;45.0;32,35;13,35
5909991080129;Quinaprilum;Accupro 40, tabl. powl., 40 mg;44.0;31,18;25,09
5909991080174;Telmisartanum + Hydrochlorothiazidum;Gisartan, tabl., 80+25 mg;45.0;32,35;13,35
5909991081713;Acidum alendronicum;Ostemax 70 comfort, tabl., 70 mg;147.0;20,06;11,97
5909991081812;Olanzapinum;Zalasta, tabl. powl., 5 mg;178.2;58,87;10,92
5909991081911;Olanzapinum;Zalasta, tabl. powl., 10 mg;178.2;112,76;13,66
5909991082338;Telmisartanum + Hydrochlorothiazidum;Telmizek Combi, tabl., 40+12,5 mg;45.0;18,16;8,66
5909991082529;Telmisartanum + Hydrochlorothiazidum;Telmizek Combi, tabl., 80+12,5 mg;45.0;34,74;15,74
5909991082598;Telmisartanum + Hydrochlorothiazidum;Telmizek Combi, tabl., 80+25 mg;45.0;34,74;15,74
5909991082932;Cefuroximum;Zinoxx, tabl. powl., 250 mg;90.2;19,19;10,29
5909991082949;Cefuroximum;Zinoxx, tabl. powl., 500 mg;90.2;35,84;18,03
5909991083212;Urofollitropinum;Fostimon, proszek i rozpuszczalnik do sporzadzania roztworu do wstrzykiwan, 75 j.m.;69.1;71,37;3,2
5909991083816;Mesalazinum;Asamax 250, czopki, 250 mg;12.2;54,62;10,68
5909991083915;Mesalazinum;Asamax 500, czopki, 500 mg;12.2;99,58;8,49
5909991084011;Mesalazinum;Asamax 250, tabl. dojel., 250 mg;12.1;50,19;12,9
5909991084110;Mesalazinum;Asamax 500, tabl. dojel., 500 mg;12.1;80,49;3,56
5909991085209;Telmisartanum + Hydrochlorothiazidum;Telmisartan HCT Billev, tabl., 40+12,5 mg;45.0;19,45;9,27
5909991085247;Telmisartanum + Hydrochlorothiazidum;Telmisartan HCT Billev, tabl., 40+12,5 mg;45.0;37,24;16,88
5909991085339;Telmisartanum + Hydrochlorothiazidum;Telmisartan HCT Billev, tabl., 80+12,5 mg;45.0;37,24;16,88
5909991085353;Telmisartanum + Hydrochlorothiazidum;Telmisartan HCT Billev, tabl., 80+12,5 mg;45.0;71,69;30,98
5909991085469;Telmisartanum + Hydrochlorothiazidum;Telmisartan HCT Billev, tabl., 80+25 mg;45.0;37,24;16,88
5909991085483;Telmisartanum + Hydrochlorothiazidum;Telmisartan HCT Billev, tabl., 80+25 mg;45.0;71,69;30,98
5909991085674;Rosuvastatinum;Rosutrox, tabl. powl., 10 mg;46.0;8,42;3,07
5909991085759;Rosuvastatinum;Rosutrox, tabl. powl., 20 mg;46.0;16,13;5,44
5909991085841;Rosuvastatinum;Rosutrox, tabl. powl., 40 mg;46.0;30,54;9,16
5909991086626;Telmisartanum;Tezeo, tabl., 40 mg;45.0;27,16;8,16
5909991086633;Telmisartanum;Tezeo, tabl., 80 mg;45.0;51,7;15,51
5909991087319;Azithromycinum;Azitrox 500, tabl. powl., 500 mg;101.2;19,65;15,1
5909991087418;Acidum alendronicum;Ostenil 70, tabl., 70 mg;147.0;18,36;10,27
5909991087425;Acidum alendronicum;Ostenil 70, tabl., 70 mg;147.0;27,01;14,87
5909991087715;Amoxicillinum + Acidum clavulanicum;Taromentin, tabl. powl., 0,875+0,125 g;89.1;32,4;16,32
5909991087869;Bimatoprostum;Glabrilux, krople do oczu, roztwor, 0,3 mg/ml;214.0;39,96;3,2
5909991088101;Valsartanum;Valtap, tabl. powl., 80 mg;45.0;22,94;6,88
5909991088118;Valsartanum;Valtap, tabl. powl., 160 mg;45.0;44,85;13,46
5909991088842;Finasteridum;Uronezyr, tabl. powl., 5 mg;77.0;26,56;3,2
5909991089108;Amoxicillinum;Amotaks, kaps. twarde, 500 mg;88.1;8,93;3,2
5909991089122;Amoxicillinum;Amotaks Dis, tabl., 500 mg;88.1;8,93;3,2
5909991089139;Amoxicillinum;Amotaks Dis, tabl., 750 mg;88.1;13,42;3,2
5909991089146;Amoxicillinum;Amotaks Dis, tabl., 1 g;88.1;17,83;3,2
5909991089153;Amoxicillinum;Amotaks, tabl., 1 g;88.1;17,83;3,2
5909991089214;Sertindolum;Serdolect, tabl. powl., 4 mg;178.8;98,99;3,2
5909991089313;Sertindolum;Serdolect, tabl. powl., 0,012 g;178.8;277,08;3,2
5909991089412;Sertindolum;Serdolect, tabl. powl., 16 mg;178.8;365,28;3,2
5909991090029;Anastrozolum;Atrozol, tabl. powl., 1 mg;132.0;74,24;1,35
5909991090715;Glimepiridum;Avaron, tabl., 1 mg;16.0;4,77;3,85
5909991090814;Glimepiridum;Avaron, tabl., 2 mg;16.0;9,45;4,42
5909991090913;Glimepiridum;Avaron, tabl., 3 mg;16.0;13,97;6,42
5909991091019;Glimepiridum;Avaron, tabl., 4 mg;16.0;18,62;8,56
5909991091972;Venlafaxinum;Symfaxin ER, kaps. o przedluzonym uwalnianiu, twarde, 37,5 mg;187.0;11,44;3,43
5909991091996;Venlafaxinum;Symfaxin ER, kaps. o przedluzonym uwalnianiu, twarde, 75 mg;187.0;18,73;5,62
5909991092030;Venlafaxinum;Symfaxin ER, kaps. o przedluzonym uwalnianiu, twarde, 150 mg;187.0;31,36;9,41
5909991092566;Indapamidum + Amlodipinum;Tertens-AM, tabl. o zmodyfikowanym uwalnianiu, 1,5+10 mg;36.0;15,76;10,36
5909991092597;Indapamidum + Amlodipinum;Tertens-AM, tabl. o zmodyfikowanym uwalnianiu, 1,5+5 mg;36.0;14,62;9,22
5909991093815;Venlafaxinum;Velafax, tabl., 37,5 mg;187.0;18,05;9,66
5909991093822;Venlafaxinum;Velafax, tabl., 37,5 mg;187.0;34,72;17,96
5909991093914;Venlafaxinum;Velafax, tabl., 75 mg;187.0;34,72;17,96
5909991093921;Venlafaxinum;Velafax, tabl., 75 mg;187.0;67,08;33,55
5909991094515;Lanreotidum;Somatuline Autogel, roztwor do wstrzykiwan, 90 mg;79.0;3819,38;244,73
5909991094539;Olanzapinum;Olazax Disperzi, tabl. ulegajace rozpadowi w jamie ustnej, 15 mg;178.2;147,88;4,48
5909991094614;Lanreotidum;Somatuline Autogel, roztwor do wstrzykiwan, 120 mg;79.0;4770,46;4,27
5909991095666;Olanzapinum;Egolanza, tabl. powl., 5 mg;178.2;98,02;3,2
5909991095994;Telmisartanum + Hydrochlorothiazidum;Tezeo HCT, tabl., 40+12,5 mg;45.0;17,25;7,75
